cycle,VS1_std,VS1_max,PS1_std,PS1_max,PS1_median,PS2_std,PS2_max,PS2_median,PS3_std,PS3_max,PS3_median,PS5_mean,PS5_max,PS6_mean,PS6_max,FS1_median,FS1_std,FS1_max,FS2_median,FS2_std,FS2_max,TS1_mean,TS1_max,TS1_std,TS2_mean,TS2_max,TS2_std,TS3_mean,TS3_max,TS3_std,TS4_mean,TS4_max,TS4_std,EPS1_median,EPS1_std,EPS1_max,CE_value,CE_diff,CP,CP_delta,SE,SE_delta,valve_optimal
287,0.0366945553928675,0.724,15.162754911839716,190.17,151.31,45.57122101356423,165.77,125.69,0.8471034350968291,11.023,1.937,8.514567500000013,8.571,8.455895333333284,8.517,7.4635,2.873387608831135,20.479,9.191,0.0193371446744987,9.251,54.41468333333333,54.664,0.2168649889823794,58.97473333333335,59.145,0.1398526908616452,55.91644999999999,56.078,0.0685633259185764,49.68836666666666,49.766,0.0611616271265601,2337.8,200.2657589094849,2851.6,20.197,-0.1270000000000024,1.541,-0.02,66.619,-0.0319999999999964,1
288,0.0343836612098259,0.739,15.161394735303706,190.16,151.34,45.59782484886927,165.98,125.73,0.847028929264866,10.625,1.937,8.514455833333367,8.569,8.45705383333326,8.514,7.462,2.887447336774487,20.479,9.19,0.0193928671005481,9.261,54.41944999999998,54.664,0.2150278992540908,58.98128333333332,59.148,0.1401970878667874,55.89018333333332,56.004,0.0537150332985079,49.67995,49.754,0.0575103306858274,2338.0,200.15417046408425,2851.8,20.552,0.3550000000000004,1.562,0.0210000000000001,66.628,0.0090000000000003,1
289,0.0402808642235847,0.753,15.150877540519897,190.15,151.34,45.59802349377992,165.98,125.74,0.8413079279102731,10.867,1.937,8.512769500000068,8.581,8.455278833333272,8.517,7.463,2.8765213854162144,20.479,9.187,0.0190592781174809,9.249,54.42364999999997,54.656,0.2066269729057745,58.981833333333306,59.148,0.1334899433356365,55.908466666666655,56.008,0.0513556778722419,49.6857,49.766,0.0368387691875589,2338.6,199.5957585666636,2855.4,20.142,-0.4100000000000001,1.547,-0.0150000000000001,66.686,0.0580000000000069,1
290,0.0588616015377871,0.826,15.155663291807224,190.18,151.33,45.61353971514097,165.73,125.7,0.8398581254337634,10.695,1.937,8.511964666666705,8.568,8.454545666666638,8.514,7.466,2.8747640458225687,20.479,9.187,0.0187124659748608,9.258,54.4016,54.664,0.2214215398399285,58.96829999999998,59.145,0.1376149504097253,55.94519999999999,56.09,0.078345994889683,49.70656666666667,49.844,0.0594777744179922,2336.0,199.6008663327116,2853.6,20.22,0.0779999999999994,1.54,-0.0069999999999998,66.762,0.0759999999999934,1
291,0.0479188461798595,0.791,15.16589622086435,190.18,151.3,45.611264441162696,165.95,125.7,0.8443926321787563,10.727,1.945,8.51057966666672,8.566,8.452838499999956,8.507,7.462,2.9033530855444654,20.479,9.181,0.017509440255254,9.233,54.37683333333333,54.656,0.2047587391124931,58.98406666666666,59.148,0.1472387507333378,55.93825,56.09,0.0758829663117567,49.51868333333334,49.707,0.069407539195501,2335.6,200.14227593764008,2851.8,20.768,0.5480000000000018,1.596,0.056,66.761,-0.0010000000000047,1
292,0.0881852569765638,0.992,15.104633489119456,190.63,151.81,45.73873022972378,166.16,126.04,0.8633593269909892,10.734,2.008,8.514288333333388,8.575,8.45716183333326,8.514,7.726,2.9802118992067697,20.479,9.187,0.018948336094089,9.249,54.41418333333333,54.656,0.2229096869386201,59.00649999999999,59.176,0.1389397503858713,55.92414999999998,56.09,0.0792970867441022,49.73773333333334,49.926,0.0714311014886876,2329.0,199.6703368291022,2847.4,20.22,-0.5480000000000018,1.542,-0.054,66.688,-0.0729999999999932,1
293,0.0699391664637899,0.866,15.279119798898098,190.57,151.78,46.32765208716757,166.44,126.06,0.8810694827365025,10.891,2.008,8.512391833333387,8.573,8.454862499999937,8.52,7.732,3.017957723987027,20.479,9.189,0.0176453392333812,9.234,54.44368333333334,54.734,0.2377579235819261,59.029950000000014,59.23,0.1386580264719091,55.94608333333331,56.117,0.0955248289077403,49.71173333333333,49.844,0.0494809899009908,2328.0,201.02161692119205,2843.4,20.25,0.0300000000000011,1.544,0.002,69.552,2.8640000000000043,0
294,0.084118056668156,0.955,15.26701670800567,190.56,151.77,46.27412489712599,166.19,126.02,0.8828044959510261,11.117,2.008,8.506317833333384,8.561,8.449361999999946,8.504,7.723,3.00199837337066,20.479,9.181,0.0174953508412182,9.237,54.52635,54.828,0.2285182057057666,59.083333333333336,59.297,0.1497605621941251,55.95483333333332,56.09,0.0716117513949572,49.67338333333334,49.754,0.0514370082645656,2327.6,201.2393119232243,2838.4,20.313,0.0629999999999988,1.555,0.0109999999999998,69.505,-0.0470000000000112,0
295,0.0763952404823859,0.957,15.261909724600008,190.55,151.78,46.29032227900464,165.25,126.02,0.8783846905638735,11.102,2.008,8.503257833333379,8.552,8.445961499999944,8.507,7.724,3.0129587998311043,20.479,9.1765,0.0173029858527728,9.249,54.53241666666667,54.828,0.2275548204887863,59.10874999999999,59.309,0.1424206737278143,56.0457833333333,56.113,0.0489406737593859,49.73011666666666,49.844,0.0730419177692681,2325.8,201.8774346035549,2838.6,20.718,0.4050000000000011,1.586,0.0310000000000001,69.631,0.1260000000000047,0
296,0.0589097245768261,0.818,15.26759825471168,190.57,151.77,46.28675180904443,164.81,125.99,0.877678444200831,10.672,2.023,8.501176333333383,8.561,8.443744666666621,8.505,7.724,3.011181158695265,20.479,9.176,0.0174353800173518,9.231,54.62261666666665,54.918,0.257865626002083,59.16568333333335,59.402,0.1663529524903591,56.04845,56.16,0.0700235856149402,49.80848333333333,49.918,0.0566758525289827,2325.6,202.1739942393708,2841.6,20.271,-0.4469999999999992,1.555,-0.0310000000000001,69.725,0.093999999999994,0
297,0.096728537087075,1.036,15.274727045495212,190.59,151.77,46.29403947463401,166.01,126.0,0.8771102651194221,10.516,2.023,8.495465166666682,8.561,8.438279833333349,8.51,7.724,3.0066368276341646,20.479,9.167,0.0161705311228375,9.226,54.65534999999998,54.91,0.2285503931376833,59.21395000000002,59.391,0.1562531003082245,56.11858333333332,56.254,0.0513295407286332,49.85255,49.922,0.0602712582934114,2325.6,201.82777584097715,2839.4,20.241,-0.0300000000000011,1.551,-0.004,69.65,-0.0749999999999886,0
298,0.0899422460644532,0.932,15.26113680964744,190.52,151.76,46.30919023857549,166.06,126.04,0.8718242275360567,10.477,2.0,8.490580166666671,8.55,8.434596,8.497,7.723,3.013127172127751,20.479,9.165,0.0176009712099866,9.223,54.66666666666665,54.988,0.2434082618172686,59.23535000000004,59.391,0.1497171146087829,56.137000000000015,56.246,0.0450634204694538,49.85363333333333,49.926,0.0636012383065313,2324.4,202.0670431073077,2837.6,20.185,-0.0560000000000009,1.552,0.0010000000000001,69.701,0.0509999999999877,0
299,0.0790102528568107,0.957,15.275141745087376,190.44,151.77,46.2827366602979,166.24,126.01,0.8798509226996616,10.883,2.023,8.4890336666667,8.558,8.432871666666667,8.506,7.7195,3.014790661590106,20.479,9.16,0.0173044607782772,9.21,54.71575000000001,55.004,0.2453992682292625,59.26143333333334,59.441,0.1470109377536546,56.1572,56.344,0.0770528764077756,49.77124999999999,49.926,0.0866795432633271,2323.8,203.01064002628743,2841.4,20.635,0.4500000000000028,1.582,0.03,69.653,-0.0479999999999876,0
300,0.1003347096213581,1.097,15.275512315342848,190.42,151.75,46.26840285952419,165.93,125.99,0.8763309772040193,10.891,2.008,8.490226166666664,8.55,8.433315500000004,8.494,7.721,3.011192393836063,20.479,9.161,0.0164456406295127,9.221,54.756349999999976,55.082,0.2341560992448402,59.30398333333332,59.496,0.1421414301257448,56.17989999999998,56.34,0.075470883374241,49.85269999999999,50.004,0.0832173588475342,2323.8,200.8939581993505,2833.4,20.655,0.0199999999999995,1.58,-0.002,69.633,-0.0200000000000102,0
301,0.1112077749486948,1.058,15.272337278119984,190.42,151.73,46.25148019801577,166.36,125.99,0.875176179772343,10.836,2.008,8.489053666666663,8.549,8.43264149999999,8.496,7.718,3.0002935871327634,20.479,9.161,0.0183058632666909,9.218,54.75136666666667,55.004,0.2216439323968992,59.32958333333331,59.496,0.1360372944461412,56.24184999999999,56.422,0.0707667031250334,49.83298333333333,49.965,0.0676788256866771,2326.8,200.90413601112505,2838.4,20.72,0.0649999999999977,1.588,0.008,69.587,-0.0459999999999922,0
302,0.0828376176863796,0.933,15.27121396503292,190.46,151.71,46.25417421361254,166.21,126.0,0.8784843806863181,11.219,2.023,8.491431333333368,8.551,8.434203833333346,8.489,7.72,3.0111017148588544,20.479,9.163,0.0174409489436683,9.231,54.81389999999999,55.09,0.2365913089224264,59.37696666666668,59.57,0.1451123429980901,56.24938333333334,56.367,0.0695550243507218,49.88578333333333,50.023,0.0655570890209735,2329.0,201.25792165934072,2843.8,20.733,0.0130000000000016,1.59,0.002,69.559,-0.0280000000000057,0
303,0.0686051010275887,0.87,15.218636178309628,190.44,151.75,46.05383353585387,166.12,126.02,0.8725318963971139,10.812,2.008,8.486193833333305,8.542,8.428916000000026,8.484,7.716,3.0251188743554587,20.419,9.1605,0.0176184728142702,9.22,54.80128333333334,55.09,0.246650654733017,59.38011666666664,59.578,0.1480951471145156,56.33056666666669,56.43,0.0542087511437496,49.9677,50.094,0.0650468670671719,2329.6,201.13298263900705,2842.4,20.612,-0.1210000000000022,1.589,-0.0010000000000001,69.44,-0.1189999999999997,0
304,0.0631403333449804,0.834,15.217531972768152,190.56,151.73,46.07009619384945,166.34,126.02,0.8747421494272677,10.703,2.008,8.48666916666669,8.556,8.429618333333336,8.502,7.7195,3.0084646238880497,20.458,9.16,0.0172456279491689,9.209,54.84310000000001,55.082,0.23251788340189,59.40084999999998,59.594,0.1542926808242448,56.326083333333344,56.43,0.0499878940146775,49.985850000000006,50.137,0.0839626278850059,2325.8,202.1556740794342,2840.4,20.339,-0.2729999999999997,1.568,-0.0209999999999999,69.282,-0.1580000000000012,0
305,0.125008721729624,1.146,15.202410256230928,190.44,151.7,46.06795589317507,166.06,125.99,0.8768424296458819,10.625,2.008,8.485503333333336,8.545,8.428559833333335,8.49,7.716,3.02626147600913,20.479,9.154,0.0176057446706754,9.209,54.85186666666666,55.156,0.2372163759936234,59.42988333333332,59.66,0.1546208146650494,56.34196666666667,56.504,0.0636627679464126,49.93925,50.121,0.0762190476215694,2324.0,200.0037151876944,2835.6,20.681,0.3420000000000023,1.591,0.0229999999999999,69.478,0.1959999999999979,0
306,0.0854600891419977,0.988,15.20473865283169,190.44,151.73,46.06794913568424,165.96,126.05,0.8737046085092932,10.781,2.008,8.484778000000036,8.559,8.426990666666647,8.499,7.718,3.024841948379565,20.479,9.146,0.0175556325355388,9.206,54.86101666666665,55.16,0.2465906160438879,59.4514,59.664,0.1614137960625485,56.35988333333334,56.535,0.078111847593455,49.98565,50.137,0.0831926139567043,2326.0,200.5836842855377,2838.4,20.349,-0.3320000000000007,1.568,-0.0229999999999999,69.6,0.1219999999999998,0
307,0.0610560430709379,0.881,15.229763317380398,190.46,151.69,46.02121096608467,166.1,126.0,0.8773139163366432,10.789,2.008,8.482173333333336,8.542,8.425815666666661,8.493,7.716,3.017303461286757,20.283,9.145,0.0166668537830342,9.205,54.86685000000001,55.094,0.234216532077275,59.46429999999998,59.648,0.1472844935283365,56.40316666666669,56.578,0.0714990024030593,50.00189999999999,50.16,0.0905330167322625,2325.8,201.24142524207645,2837.4,20.72,0.3709999999999986,1.587,0.0189999999999999,69.521,-0.0789999999999935,0
308,0.0799381310906121,0.872,15.20588710152088,190.41,151.73,46.01529958704691,166.34,126.02,0.8707190158120756,11.273,2.008,8.484634833333336,8.554,8.427621000000014,8.504,7.718,3.0120689440936257,20.298,9.146,0.0173491337812724,9.208,54.89340000000001,55.254,0.2656234878321862,59.48203333333333,59.66,0.1587861760907243,56.39498333333334,56.52,0.061036663521077,50.04838333333332,50.176,0.0773973002784688,2323.8,201.2831507190541,2835.6,20.616,-0.1039999999999992,1.586,-0.0009999999999998,69.36,-0.1610000000000013,0
309,0.0821352938582138,0.959,15.224715190289324,190.52,151.69,46.03714702182868,166.2,125.99,0.8756739298659677,10.477,2.008,8.481354500000018,8.547,8.424691833333345,8.489,7.712,3.0274805457549805,20.479,9.141,0.0165348608984302,9.206,54.922716666666666,55.258,0.2252205014952796,59.512450000000015,59.672,0.1410778634631324,56.42308333333334,56.586,0.083764255890992,50.048233333333336,50.168,0.0761887412534511,2321.6,201.3282715083124,2837.6,20.956,0.3399999999999998,1.617,0.0309999999999999,69.614,0.2540000000000049,0
310,0.0802993270264698,0.942,15.215343547713466,190.44,151.71,46.0598266256112,166.1,125.97,0.8736265239711245,10.859,2.008,8.476249333333342,8.554,8.420067333333373,8.494,7.714,2.982444619521276,20.454,9.14,0.0172267272217769,9.203,54.94941666666664,55.258,0.2205335818746513,59.52696666666669,59.676,0.1357190476204641,56.43493333333333,56.586,0.0674745065898814,49.99009999999999,50.121,0.0659917046661614,2319.8,200.26564155673395,2833.6,20.455,-0.5010000000000012,1.564,-0.0529999999999999,69.605,-0.0090000000000003,0
311,0.0638058141622215,0.851,15.221456654456656,190.42,151.68,46.03294943086661,165.93,125.96,0.870852199333352,10.641,2.008,8.476521500000016,8.543,8.420439166666666,8.491,7.712,3.018663403379393,20.293,9.139,0.0173500652302725,9.205,54.94513333333332,55.258,0.2449499752918542,59.5357,59.711,0.1374738557579197,56.43903333333334,56.605,0.0950311218722247,50.056700000000006,50.176,0.0631149878785962,2323.6,200.41470856642195,2832.6,20.73,0.2750000000000021,1.588,0.024,69.524,-0.081000000000003,0
312,0.0875878961273907,0.964,15.211481059137238,190.38,151.66,46.0518400266605,166.37,125.97,0.8740896175525851,10.594,2.008,8.47225433333339,8.542,8.416256500000014,8.484,7.712,3.005756555579294,20.474,9.136,0.0165562187063343,9.184,55.018033333333314,55.316,0.2629881718463266,59.56156666666668,59.738,0.1383240320880917,56.45025,56.602,0.0787404285278264,50.0925,50.234,0.0602642486140576,2321.6,201.14964659847985,2835.6,20.73,0.0,1.597,0.0089999999999998,69.461,-0.0630000000000023,0
313,0.0984634435590901,1.005,15.15646279308708,190.39,151.68,45.83983866159626,166.23,125.98,0.870217646768715,11.008,2.023,8.47356750000001,8.536,8.417224833333313,8.484,7.715,3.00884630883348,20.479,9.1385,0.0174178340570442,9.196,55.01828333333334,55.336,0.2375752577760243,59.57755000000001,59.746,0.1317697561812565,56.45160000000001,56.602,0.0771105743589427,50.104833333333325,50.254,0.0608572006426225,2323.6,199.3123060699064,2831.4,20.903,0.1729999999999982,1.603,0.006,69.513,0.0520000000000067,0
314,0.0699426944610698,0.87,15.1685783458596,190.41,151.67,45.81937241611426,166.32,125.98,0.8749546752467686,11.172,2.023,8.472522666666714,8.533,8.416511500000004,8.479,7.716,3.008755650224883,20.479,9.137,0.0171588781895387,9.205,55.04021666666668,55.391,0.2471760569054865,59.58574999999998,59.793,0.1382696487401042,56.497883333333306,56.68,0.0872145400073893,50.07623333333333,50.176,0.0547661799222558,2321.8,199.88985870118225,2831.4,20.673,-0.2300000000000004,1.59,-0.0129999999999999,69.529,0.0159999999999911,0
315,0.067053758262868,0.882,15.182678913471262,190.49,151.68,45.84772063284352,166.26,125.99,0.8731524147075554,11.172,2.008,8.474001333333332,8.547,8.418112333333342,8.486,7.718,3.001565877881984,20.173,9.136,0.0173115174556299,9.192,55.05334999999999,55.344,0.2289708607765315,59.60431666666667,59.781,0.1321840642292334,56.51641666666664,56.668,0.0607055387042948,50.0398,50.133,0.0587637614607593,2323.0,200.72371590072024,2835.8,20.454,-0.2189999999999976,1.571,-0.0190000000000001,69.498,-0.0309999999999917,0
316,0.0813709161107368,0.92,15.17396985790047,190.42,151.69,45.85665651415414,166.27,125.99,0.8739184534773375,10.773,2.023,8.475114333333336,8.542,8.41859516666667,8.486,7.72,3.0033611705662926,20.283,9.134,0.0171202509876077,9.201,55.03940000000002,55.348,0.2309916133190312,59.61031666666665,59.793,0.1319413700900624,56.56039999999998,56.691,0.0674946827786439,50.12375,50.254,0.0839789370283206,2322.1,200.4182659522,2835.4,20.678,0.2240000000000002,1.585,0.014,69.58,0.0819999999999936,0
317,0.0980506383641423,1.003,15.152178707039148,190.46,151.73,45.85386818468572,166.39,126.02,0.8676864577719496,10.898,2.008,8.479224000000025,8.545,8.422386000000015,8.491,7.722,3.0076946617555462,20.479,9.141,0.0177338317813555,9.2,55.06108333333332,55.348,0.2386191413796644,59.61695,59.809,0.1360943622040558,56.56611666666663,56.762,0.0783653096172813,50.158150000000006,50.254,0.0619036498472154,2325.6,199.2346450014525,2835.6,20.527,-0.1509999999999998,1.591,0.006,69.523,-0.0570000000000021,0
318,0.072132379871932,0.932,15.169403217109778,190.38,151.71,45.80625978747357,165.98,125.98,0.8749006123784739,10.812,2.008,8.47672883333334,8.541,8.420862333333371,8.488,7.724,3.0040768156811635,20.388,9.139,0.0169978622342405,9.194,55.05295,55.344,0.2396493501283677,59.62081666666667,59.82,0.1324186340088441,56.54181666666667,56.695,0.0710849316952912,50.05746666666667,50.187,0.0599393667268501,2325.1,199.84446219146216,2835.4,20.698,0.1709999999999993,1.591,0.0,69.524,0.0010000000000047,0
319,0.092594944402022,1.01,15.146072064862196,190.48,151.75,45.854255604364745,166.1,125.99,0.8715806693801182,10.805,2.023,8.479452666666687,8.547,8.423450833333316,8.498,7.72,3.001223631811553,20.231,9.142,0.0161707031889441,9.2,55.05733333333332,55.348,0.2375226423937673,59.6366,59.82,0.1423521772677929,56.53536666666664,56.691,0.0975145302804622,50.04333333333334,50.344,0.1509206399006535,2326.0,199.295953346307,2837.4,20.893,0.1950000000000002,1.612,0.0210000000000001,69.438,-0.0859999999999985,0
320,0.1078912025232868,1.031,15.139528498672744,190.56,151.78,45.86382276750798,166.28,126.045,0.8715246405924212,10.898,2.008,8.48079466666667,8.542,8.424731000000019,8.494,7.721500000000001,3.013264825746896,20.479,9.143,0.0159433567997271,9.218,54.98694999999999,55.258,0.2109276062651492,59.619816666666665,59.793,0.1297339509249559,56.539233333333335,56.691,0.0787958887912016,50.09236666666666,50.398,0.1330719146299356,2327.8,199.60116132087032,2839.4,20.406,-0.4870000000000019,1.594,-0.018,69.53,0.0919999999999987,0
321,0.0754077784505515,0.879,15.152271493417487,190.56,151.73,45.82886162964388,166.06,125.99,0.8686877380234248,10.75,2.008,8.481605166666688,8.544,8.424920333333361,8.491,7.721,3.013666447639254,20.479,9.1445,0.0167489524917682,9.211,54.96885,55.297,0.2306401426979455,59.61091666666666,59.801,0.1349077891817991,56.50066666666662,56.602,0.0569232807118991,50.39778333333332,50.512,0.08411475044805,2325.9,200.0902877647118,2841.4,19.811,-0.5949999999999989,1.548,-0.046,69.416,-0.1140000000000043,0
322,0.0855224208221261,0.947,15.139267410473275,190.52,151.77,45.85802550481284,166.16,126.04,0.8788674353502657,11.102,2.023,8.484836166666652,8.552,8.426925000000036,8.494,7.721,3.0113197661820417,20.479,9.148,0.0165830504613699,9.212,54.95055000000002,55.332,0.2546599876738263,59.60323333333335,59.797,0.1326107297684369,56.46888333333332,56.605,0.085561176778673,50.08794999999999,50.387,0.1790047272361308,2326.0,199.63952391164415,2837.4,19.017,-0.7940000000000005,1.49,-0.058,69.449,0.0330000000000012,0
323,0.0948242069620869,0.997,15.101386931741912,190.56,151.81,45.727762281273385,165.92,126.07,0.870139266087688,11.0,2.023,8.485180833333356,8.557,8.428794166666693,8.502,7.722,2.983990817165065,20.479,9.149,0.0173142920111222,9.212,54.90476666666668,55.133,0.2060269331304562,59.57208333333334,59.73,0.1166170455410975,56.458466666666666,56.602,0.0980012913554943,49.963,50.098,0.0779208638103375,2327.6,199.6736983810024,2839.4,20.64,1.623000000000001,1.627,0.137,69.497,0.0480000000000018,1
