cycle,FS1_median,FS1_std,FS1_max,FS2_median,FS2_std,FS2_max
1890,7.831,3.0597200236067876,20.479,10.174,0.014856654992005294,10.236
1891,7.8365,3.067693082150551,20.479,10.1765,0.014732744261610585,10.223
1892,7.8395,3.067937871341653,20.479,10.174,0.013666531345611799,10.221
1893,7.832000000000001,3.0688768502214723,20.479,10.171,0.0139099032712318,10.216
1894,7.8355,3.0554406765913766,20.479,10.171,0.015165816844353702,10.229
1895,7.8365,3.066896744697762,20.429,10.171,0.014962456819620957,10.229
1896,7.832000000000001,3.062009050613767,20.39,10.169,0.013913629654056866,10.213
1897,7.837,3.071263859894678,20.479,10.173,0.014663409994077902,10.218
1898,7.84,3.0743791803670635,20.479,10.171,0.014827301050001624,10.221
1899,7.831,3.0521418778843024,20.363,10.17,0.014280790184036277,10.222
1900,7.8355,3.0469698560177454,19.984,10.165,0.014753250681667685,10.227
1901,7.839,3.054167055810288,19.95,10.167,0.01441777445957866,10.209
1902,7.8345,3.0532443640417295,19.901,10.167,0.014545727409288656,10.218
1903,7.838,3.0685221438523445,19.462,10.169,0.015654401863962088,10.222
1904,7.837,3.0705007613282227,19.6,10.172,0.014851955009785324,10.214
1905,7.8395,3.0663026820943906,19.447,10.171,0.015187860527448385,10.227
1906,7.833,3.0712888980071966,19.671,10.169,0.014725558019552333,10.21
1907,7.8335,3.0648916964200614,19.509,10.169,0.01580289688016827,10.214
1908,7.8255,3.074133859453796,20.062,10.166,0.014450708246897481,10.227
1909,7.831,3.0633328652892904,19.623,10.167,0.016045271841563565,10.227
1910,7.831,3.06157816022395,20.479,10.167,0.01373651400163389,10.214
1911,7.833,3.0571497293137213,19.82,10.166,0.015878997005788795,10.216
1912,7.829,3.060974609429861,20.236,10.164,0.014275703175977527,10.205
1913,7.829,3.0598876435394065,20.331,10.164,0.014798682336175553,10.208
1914,7.8245000000000005,3.058066762603151,20.243,10.164,0.014498746323866399,10.217
1915,7.831,3.0481574662497306,19.851,10.164,0.015365854705093067,10.211
1916,7.836,3.057934574895376,20.068,10.166,0.014698867021250438,10.201
1917,7.8345,3.0549463438137447,19.959,10.165,0.01392371736993698,10.224
1918,7.836,3.0611855010955176,20.479,10.163,0.014422516770082359,10.206
1919,7.829,3.060376066022628,20.113,10.162,0.015106115468276499,10.216
1920,7.827,3.0139395905951427,20.249,10.163,0.014336285398267935,10.201
1921,7.827,3.014321310821394,19.999,10.162,0.015078638237831735,10.208
1922,7.827,3.0205766806693655,20.147,10.159500000000001,0.013976606578182425,10.21
1923,7.833,3.021051697427716,20.181,10.156,0.015238351052313555,10.205
1924,7.833,3.0334977015605014,20.479,10.159,0.015284681137087466,10.209
1925,7.8245000000000005,3.0108502076414823,20.074,10.151,0.01427666022806696,10.198
1926,7.821,3.017554375060054,19.988,10.147,0.01527398075275777,10.187
1927,7.829,3.0199415672754215,20.161,10.15,0.015400278239000134,10.209
1928,7.827500000000001,3.018732165630174,20.188,10.151,0.015760820452134786,10.216
1929,7.827999999999999,3.02129556603777,20.479,10.149,0.015211464261004913,10.198
1930,7.841,2.9919164000905463,19.658,10.154,0.014282014384934913,10.201
1931,7.83,2.995544820553037,19.776,10.149,0.014987353229203498,10.198
1932,7.831,3.0022262827695285,19.837,10.151,0.01552859784851134,10.206
1933,7.8405000000000005,3.0134334647651504,20.341,10.154,0.01586721393373524,10.208
1934,7.836,3.0004500511945555,19.821,10.153,0.014238840244488639,10.199
1935,7.831,3.0004590749543296,19.858,10.148,0.01445829840876919,10.203
1936,7.833,2.9975337727758053,19.873,10.148,0.014792969724008318,10.201
1937,7.838,3.000628191635537,19.814,10.149,0.01564200891703142,10.198
1938,7.8335,2.9984594750253843,19.808,10.149,0.015150922347132488,10.213
1939,7.825,3.000862851012073,20.014,10.148,0.014867180094495449,10.194
1940,7.4985,2.890511639928964,19.715,10.147,0.015072807073579653,10.192
1941,7.496,2.937870786201505,20.345,10.154,0.01572941765785736,10.214
1942,7.498,2.9494930321742987,20.479,10.154,0.014253332406729236,10.205
1943,7.489000000000001,2.9363458897930825,20.416,10.155000000000001,0.015546902129747384,10.209
1944,7.4864999999999995,2.93847288232013,20.404,10.158,0.015399821129416789,10.208
1945,7.4885,2.9435563810598255,20.479,10.158,0.014286711977245055,10.209
1946,7.492,2.9498214026801812,20.479,10.16,0.01496495395807044,10.219
1947,7.4885,2.9433127289063092,20.479,10.158,0.014649095212325915,10.21
1948,7.4855,2.943975207158596,20.479,10.158,0.014659696736389019,10.207
1949,7.481,2.929449781164459,20.257,10.156,0.013913272889332888,10.201
1950,7.487,2.9375896235390724,20.479,10.158,0.014384688576483118,10.198
1951,7.48,2.914921873065213,19.64,10.154,0.014203133104470524,10.206
1952,7.482,2.921119244067358,19.694,10.154,0.01486095815723676,10.204
1953,7.481,2.90956433411555,19.757,10.152,0.013684215730388678,10.192
1954,7.481,2.934489216320477,19.35,10.152,0.01568767757195305,10.203
1955,7.484500000000001,2.916963746288108,19.749,10.15,0.013806677692872369,10.194
1956,7.479,2.9391245349868957,19.132,10.152,0.015161313914750032,10.194
1957,7.481,2.923472361945654,19.613,10.153500000000001,0.014139972821248448,10.196
1958,7.48,2.912714394534607,19.717,10.153,0.01417186778071227,10.201
1959,7.479,2.91618071334691,19.681,10.149,0.013838100264141147,10.203
1960,7.481,2.9183718791886837,19.843,10.146,0.014843870723376368,10.201
1961,7.4785,2.929220127745929,19.472,10.149,0.015372885524484839,10.196
1962,7.4864999999999995,2.9330831256945786,19.549,10.15,0.014899618113297219,10.201
1963,7.489,2.9197702118669766,19.484,10.153,0.015425333018126071,10.208
1964,7.488,2.9276738401010864,19.062,10.156,0.01458592601168173,10.209
1965,7.4885,2.9204843938772136,19.393,10.156,0.015148447323606571,10.208
1966,7.4785,2.9150751168452427,19.319,10.151499999999999,0.01446674808734134,10.196
1967,7.479,2.9123922789076606,19.516,10.15,0.015572999692456816,10.211
1968,7.484,2.9344560765607532,20.053,10.153,0.014893311458851286,10.211
1969,7.4785,2.923543843957728,19.426,10.152,0.014411433409290249,10.194
1970,7.482,2.927872706824502,19.282,10.148,0.013857837714094674,10.192
1971,7.4719999999999995,2.8993293147579116,20.454,10.148,0.0145839804133411,10.193
1972,7.471,2.9051329074573595,20.375,10.148,0.01474500141668229,10.193
1973,7.477,2.9017587656551953,20.308,10.15,0.01467771744986664,10.198
1974,7.481,2.8987762732460824,20.312,10.148,0.015530354699234283,10.198
1975,7.484500000000001,2.8888917463624164,20.023,10.149,0.014373567142060197,10.205
1976,7.484500000000001,2.90162102802428,20.314,10.151,0.014292318957778483,10.196
1977,7.4825,2.904514507485869,20.479,10.151,0.015232088380003892,10.203
1978,7.4735,2.9006062054774535,20.372,10.144,0.013506056165444058,10.192
1979,7.4825,2.8924194100677694,20.048,10.144,0.015266570314607014,10.198
1980,7.4775,2.9031412253432833,20.456,10.144,0.014262604965066462,10.187
1981,7.594,2.9391980888118887,20.479,10.1395,0.014724165759653471,10.185
1982,7.5895,2.9675744560360098,20.359,10.14,0.016183624853883603,10.196
1983,7.5905000000000005,2.9724136487483435,20.366,10.144,0.014579715442795066,10.194
1984,7.595,2.9736384393649815,20.221,10.141,0.014392142073993698,10.181
1985,7.5895,2.971699725122147,20.392,10.139,0.01540750770965368,10.196
1986,7.598,2.966133222602064,20.184,10.142,0.014721678241263384,10.189
1987,7.599,2.9726854173482176,20.285,10.142,0.014421658725703772,10.2
1988,7.6,2.973066371090884,20.331,10.142,0.01472668866145926,10.187
1989,7.596,2.9742091024127393,20.311,10.142,0.015712249367585918,10.203
1990,7.598000000000001,2.982182856798966,20.479,10.142,0.014857553928449436,10.194
1991,7.603,2.969307655529461,20.273,10.1405,0.014670129005247572,10.185
1992,7.5985,2.9771428393691886,19.198,10.14,0.015142607578412256,10.187
1993,7.5995,2.951139951061496,19.793,10.141,0.014980603207284088,10.203
1994,7.5975,2.9747232880720547,19.319,10.14,0.014372365743002793,10.191
1995,7.5895,2.975987923788465,19.13,10.142,0.01464879672222313,10.194
1996,7.6065000000000005,2.956630559561302,19.629,10.143,0.014879048248952502,10.196
1997,7.5954999999999995,2.9499332908900104,19.958,10.139,0.014834251658217251,10.179
1998,7.5954999999999995,2.973138436845721,19.219,10.1405,0.01496893611496898,10.187
1999,7.5995,2.970994513176707,19.411,10.142,0.014290662532399025,10.18
2000,7.598,2.9549104441099514,19.968,10.139,0.014197076105660494,10.201
2001,7.601,2.966646726404696,19.608,10.139,0.015546973269803204,10.199
2002,7.5975,2.9693041991982203,19.491,10.141,0.015186446432881013,10.19
2003,7.6035,2.969330930455141,19.606,10.138,0.014888571842459184,10.176
2004,7.601,2.973117759106736,19.676,10.143,0.015717452966956924,10.191
2005,7.6045,2.967532473548773,19.231,10.146,0.015098596289238202,10.199
2006,7.605,2.9505363858540616,19.683,10.144,0.014220439470005508,10.201
2007,7.599,2.969640969513022,19.291,10.145,0.014928186096188208,10.201
2008,7.603,2.9686291846956983,19.203,10.148,0.014307591546051258,10.19
2009,7.598000000000001,2.945312937502894,19.856,10.148,0.015541118562247448,10.199
2010,7.597,2.9645920050460335,19.311,10.148,0.013474663873348478,10.211
2011,7.603,2.9595758267775976,19.374,10.144,0.015213002595439066,10.19
2012,7.599,2.948296556353687,20.479,10.142,0.016224378285507667,10.193
2013,7.5995,2.950701246269851,20.479,10.146,0.014385577451736914,10.192
2014,7.604,2.9540787282461998,20.479,10.148,0.015194324186324716,10.192
2015,7.606,2.9372208658866636,20.188,10.154,0.014951598314347241,10.209
2016,7.6075,2.9355188082267465,20.213,10.158,0.014426822909231043,10.22
2017,7.612,2.936355197244077,20.19,10.156,0.015197913045378734,10.196
2018,7.604,2.9543717629506427,20.479,10.153,0.014622259504282295,10.211
2019,7.609999999999999,2.9286847095547803,19.878,10.152,0.014363276206859892,10.196
2020,7.609,2.9547636356782863,20.479,10.154,0.014411936251276326,10.211
2021,7.6075,2.9357572406150334,20.171,10.156,0.015812625711325672,10.208
2022,7.842499999999999,3.0222253089932622,20.479,10.156,0.014713328540064683,10.21
2023,7.839,3.0657312417213505,20.479,10.151,0.014421311441965899,10.191
2024,7.833,3.064910529669725,20.479,10.149,0.014433419375891394,10.196
2025,7.836,3.0583302009256146,20.479,10.147,0.014942247940367198,10.194
2026,7.8365,3.0558561393739145,20.479,10.142,0.01568165272072496,10.208
2027,7.8365,3.059393079553949,20.479,10.143,0.01513473517049887,10.196
2028,7.8405000000000005,3.0574749629029703,20.479,10.142,0.016112844190681815,10.189
2029,7.8395,3.064996573293163,20.479,10.147,0.015456715281749167,10.194
2030,7.8375,3.051227952321098,20.479,10.147,0.015379124965248073,10.19
2031,7.836,3.0611356609184224,20.479,10.145,0.014347986194808364,10.203
2032,7.833,3.0603316066552946,20.479,10.147,0.01475067045249122,10.193
2033,7.84,3.0463379276676554,19.569,10.148,0.014828041892889806,10.209
2034,7.834,3.035549916114383,19.814,10.148,0.01469722233835342,10.198
2035,7.8335,3.0454106630414395,19.448,10.147,0.015275663883030935,10.209
2036,7.835,3.039827834450891,19.558,10.144,0.017070132513840305,10.208
2037,7.828,3.0438103150909903,19.444,10.145,0.014823605759116999,10.196
2038,7.832000000000001,3.042549249542293,19.487,10.146,0.014141422498202811,10.189
2039,7.8375,3.035407864373813,19.769,10.147,0.01528845480439623,10.186
2040,7.829,3.0277929093704454,19.948,10.143,0.013743703369319373,10.183
2041,7.825,3.0332484083092917,19.849,10.145,0.01592618057167378,10.192
2042,7.83,3.0521868483712815,19.434,10.142,0.014035943901355624,10.191
2043,7.8345,3.0457154609752544,19.958,10.14,0.015332320984702911,10.185
2044,7.828,3.03156905410653,19.378,10.139,0.014417767126144315,10.194
2045,7.824,3.0311464122150817,19.386,10.138,0.015024997812493715,10.186
2046,7.8335,3.0281213138304657,19.658,10.141,0.01670035637859123,10.201
2047,7.829,3.0288751134844927,19.6,10.145,0.014721548207850285,10.2
2048,7.831,3.028144387546282,19.52,10.144,0.015768201185118055,10.191
2049,7.829,3.022267868722826,19.688,10.142,0.015028342635150673,10.196
2050,7.8285,3.029671527062306,19.491,10.142,0.015016050029430695,10.193
2051,7.831,3.0374186726317425,19.338,10.146,0.0158480805878637,10.194
2052,7.84,3.018962408461456,19.761,10.143,0.014689071172430776,10.191
2053,7.829,3.0141110252917356,20.449,10.145,0.014190770257096868,10.187
2054,7.831,3.0209212359197735,20.479,10.143,0.01410991424574438,10.185
2055,7.8325,3.01621775236102,20.479,10.143,0.016134945328941976,10.194
2056,7.835,3.019483901409921,20.479,10.144,0.016504261266578453,10.201
2057,7.8245000000000005,3.0173119349309383,20.479,10.142,0.015311822515193408,10.198
2058,7.8295,3.022793466950223,20.479,10.141,0.0152981934148607,10.192
2059,7.8235,3.015998287795247,20.479,10.14,0.014298672745842842,10.187
2060,7.823,3.0118156948313954,20.479,10.139,0.014561350169317292,10.198
2061,7.8205,3.022593334490555,20.479,10.139,0.013642893563935934,10.182
2062,7.8309999999999995,3.0210115341175063,20.479,10.142,0.015289189680643859,10.186
2063,7.8345,2.980707102022395,19.583,10.144,0.014817651699646717,10.189
2064,7.8255,2.99411393192191,20.066,10.144,0.015412957351291912,10.198
2065,7.831,2.988212034702452,19.944,10.146,0.014651080401397495,10.196
2066,7.823,2.9983856236448534,20.253,10.1445,0.015677374358544972,10.209
2067,7.832000000000001,2.9887996333105624,20.002,10.144,0.015335267836643506,10.196
2068,7.823,2.9805523805416465,19.556,10.144,0.01633563783386082,10.214
2069,7.827500000000001,2.996707057919108,20.289,10.151,0.015737283778448814,10.212
2070,7.82,2.9807496330719276,19.694,10.148499999999999,0.015191332502259729,10.196
2071,7.824999999999999,2.986461330135381,19.633,10.149,0.014791292897375845,10.199
2072,7.829,2.990910893347063,19.939,10.1475,0.01640767325954156,10.214
2073,7.4995,2.8798566647572,19.769,10.149,0.01463677038492636,10.199
2074,7.491,2.9357981034983878,20.479,10.15,0.014294324108718745,10.201
2075,7.488,2.936443917210138,20.479,10.153,0.01474743547497264,10.201
2076,7.479,2.922874118532644,20.142,10.154,0.014140564614352879,10.196
2077,7.482,2.92599434442862,20.316,10.158,0.015134410224505936,10.211
2078,7.479,2.9266643706682927,20.268,10.156,0.014709517510710077,10.198
2079,7.486,2.925646883325096,20.353,10.159,0.014432579908905226,10.2
2080,7.473,2.924843421653691,20.188,10.159,0.014298105691919359,10.201
2081,7.487500000000001,2.9277599725245156,20.369,10.163,0.014705549870541791,10.212
2082,7.4864999999999995,2.9368063418911095,20.479,10.162,0.014104895214211816,10.216
2083,7.483,2.9271791905082374,20.321,10.163,0.013269783060007277,10.201
2084,7.484,2.911544996228634,18.967,10.16,0.01506755322761833,10.216
2085,7.4864999999999995,2.8945097598181984,19.233,10.162,0.014001732542450518,10.205
2086,7.491,2.901329146493213,19.956,10.165,0.013979149749282145,10.203
2087,7.4765,2.8926756185520137,19.616,10.164,0.014472987907303123,10.21
2088,7.477,2.89399509047288,19.761,10.164,0.014300670585239556,10.209
2089,7.478,2.8994678925777118,19.809,10.163,0.014562856679160293,10.216
2090,7.485,2.9018589390065195,19.099,10.163,0.014851963908592239,10.209
2091,7.476,2.9033143126025704,19.073,10.163,0.013864468284118754,10.216
2092,7.4785,2.893349469211242,19.386,10.164,0.014380434057949969,10.212
2093,7.479,2.9032109653242886,20.109,10.159,0.01411577654498692,10.194
2094,7.487,2.890791503345623,19.194,10.158,0.014689007242782659,10.207
2095,7.4785,2.8994588584208283,18.931,10.16,0.014948266938816802,10.214
2096,7.477,2.8957194134200317,19.023,10.156,0.014617915765403446,10.206
2097,7.474,2.8979344917938423,18.828,10.158,0.013664168134871231,10.2
2098,7.473,2.8807502137948986,19.641,10.158,0.014553240770257507,10.209
2099,7.479,2.8976377114662766,18.974,10.158,0.014713943129775475,10.201
2100,7.4830000000000005,2.8809853045495752,19.633,10.159,0.014156772969987283,10.2
2101,7.483499999999999,2.8981511498273185,19.072,10.161,0.01438588933325769,10.204
2102,7.4815000000000005,2.8954345656228466,19.071,10.16,0.014657810854002723,10.201
2103,7.481,2.8929441599454706,19.084,10.156,0.014305453758419573,10.198
2104,7.483,2.902015243243914,20.479,10.158,0.014907980033190505,10.205
2105,7.484500000000001,2.8826846290496757,20.046,10.163,0.014761311462141862,10.213
2106,7.482,2.8874176044253757,20.131,10.163,0.014006894617581976,10.211
2107,7.4815000000000005,2.8765277237236186,19.912,10.161,0.015160575868239625,10.221
2108,7.473,2.886580617964216,20.176,10.159,0.013827299540276049,10.211
2109,7.4864999999999995,2.8977025215682612,20.479,10.162,0.015059933687474195,10.201
2110,7.486,2.8884972310144574,20.163,10.167,0.01406292045683189,10.216
2111,7.479,2.9011709715305907,20.479,10.167,0.014735656183584895,10.224
2112,7.484500000000001,2.901699303486624,20.479,10.167,0.014324442280007852,10.22
2113,7.48,2.898985786401501,20.479,10.16,0.014367760546704383,10.214
2114,7.5945,2.9402510532235495,20.479,10.159,0.013608055059156845,10.208
2115,7.595,2.971331964073255,20.479,10.159,0.013628110882752979,10.199
2116,7.5969999999999995,2.969867853384473,20.479,10.158,0.014460249949541938,10.205
2117,7.596,2.967365174139255,20.431,10.162,0.015710000926290945,10.211
2118,7.5995,2.9655250886956535,20.387,10.165,0.014629701609084183,10.21
2119,7.598,2.9584480970988154,20.211,10.161,0.013460727414461419,10.214
2120,7.598,2.973193616145334,20.479,10.161,0.014955692677416359,10.209
2121,7.5995,2.9734008902412348,20.479,10.163,0.01459947018805279,10.204
2122,7.5969999999999995,2.975941848187766,20.479,10.163,0.013633243601850668,10.209
2123,7.5975,2.969761003875885,20.456,10.163,0.013827354273697927,10.221
2124,7.593500000000001,2.978108216370591,20.479,10.158,0.015074898889094324,10.209
2125,7.605,2.933049385598742,19.291,10.159,0.013890975439631328,10.204
2126,7.6005,2.9431102854380047,19.996,10.16,0.015475737558422985,10.211
2127,7.605,2.9363853987238495,19.294,10.159,0.014255252280646061,10.2
2128,7.598000000000001,2.948028161398375,20.115,10.156,0.014437607691711487,10.206
2129,7.604,2.9343579833678803,19.459,10.16,0.01526675402696188,10.209
2130,7.602,2.936870398116657,19.3,10.166,0.014911603381748705,10.209
2131,7.596500000000001,2.93110934601654,19.486,10.164,0.015468142355675694,10.223
2132,7.602,2.943307546630827,19.926,10.164,0.01470947277490008,10.209
2133,7.6045,2.9401313083234295,19.885,10.164,0.014310251665388988,10.207
2134,7.605,2.9354808270549535,19.438,10.163,0.013914085595657103,10.203
2135,7.611000000000001,2.941164367955695,19.114,10.163,0.013726030253166849,10.203
2136,7.6065000000000005,2.925036573711767,19.604,10.163,0.014161375259795547,10.214
2137,7.603,2.9264240600696407,19.912,10.162,0.014630584061591881,10.214
2138,7.6035,2.9253687933177046,19.893,10.163,0.015422403826529065,10.206
2139,7.603,2.928370125708861,19.924,10.163,0.014323465304158126,10.22
2140,7.5975,2.921885162223913,19.501,10.162,0.013859377130531522,10.21
2141,7.596,2.9219008562312587,19.653,10.159,0.013974298691840383,10.201
2142,7.603,2.9246728338806185,19.801,10.163,0.013662613647693606,10.208
2143,7.604,2.9274360475215992,19.841,10.164,0.014901202739100866,10.208
2144,7.606999999999999,2.925296639399294,19.883,10.159,0.013845194578279058,10.203
2145,7.597,2.938915803765894,20.479,10.16,0.013869833609774403,10.214
2146,7.603,2.942056553623025,20.479,10.166,0.01448048943546054,10.21
2147,7.6055,2.9408214849950065,20.479,10.1655,0.01379324675678243,10.217
2148,7.594,2.9314858795769685,20.354,10.163,0.014486097954434268,10.216
2149,7.6045,2.939777513278261,20.479,10.166,0.01434925197618385,10.216
2150,7.601,2.94452982000926,20.479,10.167,0.015134837386862377,10.239
2151,7.6045,2.942689875859184,20.479,10.169,0.015375050705473526,10.214
2152,7.607,2.9413333431835684,20.479,10.171,0.014310609518706156,10.225
2153,7.608499999999999,2.9447835351144462,20.479,10.174,0.013807698690492717,10.207
2154,7.6135,2.9448218332135436,20.479,10.171,0.01477291576049827,10.221
2155,7.833,3.008380835590878,20.479,10.171,0.01500349949903637,10.213
2156,7.831,3.047098675115457,20.479,10.17,0.015502079850406223,10.225
2157,7.8205,3.0534810279220332,20.479,10.167,0.015680093466156394,10.209
2158,7.8385,3.048837550348333,20.479,10.17,0.015130240001171321,10.221
2159,7.838,3.0515639751042656,20.479,10.17,0.014482756619086743,10.206
2160,7.837,3.052932983021451,20.479,10.17,0.015471535246823839,10.227
2161,7.831,3.0478936239866647,20.442,10.173,0.01610869373698798,10.223
2162,7.843,3.055684851498108,20.479,10.174,0.015462474636027112,10.221
2163,7.832000000000001,3.0492475372153196,20.479,10.172,0.014552677517457098,10.223
2164,7.8405000000000005,3.0541894104077163,20.479,10.171,0.014423246766975074,10.21
2165,7.8385,3.0462136976595335,20.479,10.174,0.015529539590364684,10.221
2166,7.832000000000001,3.017374663655164,20.033,10.176,0.015563614945880634,10.234
2167,7.84,3.0129054247511178,19.891,10.174,0.014372015332160175,10.223
2168,7.834,3.021547823341008,19.287,10.174,0.01448916842573959,10.219
2169,7.827,3.015280485218269,20.076,10.176,0.015910544919065232,10.232
2170,7.8375,3.0164097250394786,20.084,10.174,0.014519268949926152,10.232
2171,7.834,3.015236091864122,20.039,10.171,0.015730906225786084,10.221
2172,7.831,3.0166266437587663,20.191,10.173,0.01438005907685986,10.222
2173,7.843,3.0112542914667664,19.881,10.171,0.014155831988930574,10.213
2174,7.829,3.0127173126942344,19.546,10.176,0.014380030730368582,10.223
2175,7.833,3.0114547059087777,19.583,10.172,0.014328438455776263,10.22
2176,7.829,3.0033886817760127,19.434,10.17,0.014655902991200526,10.214
2177,7.8355,3.0070581747059144,19.363,10.17,0.014620701642792173,10.229
2178,7.833,3.002079982293782,19.878,10.169,0.015387880523339064,10.224
2179,7.828,2.997058163630217,19.784,10.169,0.014645071019810442,10.216
2180,7.841,3.0023123022537694,19.876,10.172,0.015151092035626007,10.216
2181,7.8255,2.997956231492254,19.776,10.179,0.015342464194782066,10.229
2182,7.833,2.999939322134929,19.709,10.18,0.014636049897234072,10.232
2183,7.827500000000001,2.9994688645221204,19.885,10.177,0.014624887787383013,10.226
2184,7.836,3.013312208755444,19.064,10.1815,0.014901636213022535,10.224
2185,7.83,2.9993234193825717,19.901,10.181,0.014290072282250448,10.234
2186,7.8345,3.01456163218706,20.479,10.18,0.01564317390481738,10.24
2187,7.839,2.997283617344527,20.194,10.182,0.014358309695704188,10.227
2188,7.8345,3.004457289955626,20.359,10.179,0.01393675904374091,10.232
2189,7.827,2.994775799033156,20.122,10.182,0.01484866255366863,10.216
2190,7.833,3.0006450021585116,20.26,10.183,0.015658564428308267,10.239
2191,7.832000000000001,2.9988294146261913,20.186,10.183,0.013299909832707634,10.264
2192,7.8385,3.004472561396921,20.249,10.186,0.015795281516864323,10.236
2193,7.8375,3.004903706060042,20.253,10.187,0.015084547385938368,10.236
2194,7.831,3.0188276519385915,20.479,10.187,0.014425885270302941,10.229
2195,7.833,2.990867588948794,20.059,10.187,0.01361596568094222,10.238
2196,7.8335,3.0064008128882476,20.203,10.187,0.014326891079831544,10.249
2197,7.843500000000001,2.994208073007451,20.083,10.187,0.014536924662082147,10.234
2198,7.839,3.011722371827096,20.433,10.189,0.014355739401238136,10.24
2199,7.834,3.0034254128366515,20.161,10.189,0.014367559045347148,10.241
2200,7.8395,3.001511860854696,20.228,10.185,0.013700825864972694,10.224
2201,7.834,3.0058305475855676,20.308,10.178,0.014668588936609018,10.233
2202,7.833,2.9913330745215863,20.071,10.177,0.014748719892010188,10.225
2203,7.8235,3.00398254051241,20.28,10.18,0.014619440331795025,10.23
2204,7.837,3.0074133441161415,20.395,10.184,0.01537310995662402,10.233
