cycle,VS1_std,VS1_max,PS1_std,PS1_max,PS1_median,PS2_std,PS2_max,PS2_median,PS3_std,PS3_max,PS3_median,PS5_mean,PS5_max,PS6_mean,PS6_max
580,0.1235941725629709,1.089,15.250464406199724,190.23,150.89,45.57284310606059,165.83,125.19,0.8488800243414416,10.594,1.922,8.408294833333295,8.463,8.36122233333326,8.413
581,0.11256786528039568,1.051,15.252653256788664,190.35,150.93,45.57950021299913,165.9,125.195,0.861896529871452,11.414,1.945,8.411395999999993,8.462,8.365208666666598,8.424
582,0.11015346767432228,1.172,21.161797182088762,190.36,188.73,56.941738812589755,166.16,133.45,0.9922258731555023,11.109,0.781,8.413509499999988,8.464,8.366821833333299,8.415
583,0.18596701836859122,1.321,21.149853959411036,190.23,188.72,56.921103309374615,166.01,134.12,0.9878394779764532,10.664,0.781,8.415247333333326,8.474,8.369822666666597,8.425
584,0.21721061923245064,1.31,15.240782596836178,190.17,150.9,45.57225620588728,165.48,125.00999999999999,0.8531317855916635,11.0,1.945,8.414046666666655,8.467,8.36909733333327,8.42
585,0.14207795564487122,1.107,15.244258545315766,190.35,150.93,45.565696132880255,165.93,125.1,0.8641975181566701,11.219,1.953,8.408986333333322,8.458,8.364341499999933,8.417
586,0.11657772558124009,1.012,15.267034366115913,190.31,150.94,45.57113108974782,166.1,125.14,0.8615447078351897,11.172,1.945,8.408987833333315,8.463,8.36524233333327,8.415
587,0.1064762924197571,1.041,21.195853834259452,190.37,188.8,56.917143319120775,166.18,133.835,0.9875932430138471,10.789,0.805,8.4104026666666,8.464,8.3661686666666,8.424
588,0.23473154277842856,1.312,15.263124987932956,190.3,150.95,45.61027815312125,166.34,125.21,0.8544381687151691,10.805,1.945,8.41403133333337,8.465,8.370704999999942,8.42
589,0.11846539459907322,1.082,15.220188521386978,190.34,150.98,45.475217461072226,166.12,125.23,0.854108131925492,11.273,1.922,8.414716166666675,8.469,8.372499666666663,8.422
590,0.13561340450053597,1.069,15.227006152251393,190.33,150.98,45.44820377534713,165.88,125.265,0.8524354557507131,10.672,1.945,8.415910833333355,8.472,8.373200499999998,8.425
591,0.10821916974623753,1.087,17.514839142929564,190.31,188.85,58.95938632080113,165.96,165.3,0.7805175701816066,10.57,0.719,8.414070333333335,8.467,8.371675499999975,8.423
592,0.2740188346654522,1.515,15.557976033557573,190.42,151.1,45.6126401302694,165.69,125.265,0.8665887104260243,10.336,2.0,8.411119166666666,8.462,8.367724499999893,8.415
593,0.14742923611352313,1.244,15.158701693984751,190.33,151.11,45.47095841228421,165.92,125.28,0.8697892069989441,10.805,1.992,8.410092666666646,8.462,8.367811833333318,8.422
594,0.08836041211639142,0.937,21.221181906589997,190.26,188.81,56.76046512903687,166.04,133.14,0.9972269722636459,10.781,0.828,8.409702833333284,8.457,8.367836166666606,8.42
595,0.1457340701724876,1.164,15.23658600766782,190.22,150.89,45.4340878728017,165.81,125.065,0.8631557357540475,10.555,1.977,8.41460116666666,8.469,8.370295166666642,8.422
596,0.12058733267744125,1.172,21.21445590228046,190.27,188.77,56.776037920125056,166.0,133.175,0.9955642256300936,10.461,0.832,8.412055499999974,8.469,8.368449666666622,8.425
597,0.22626469362655965,1.524,15.199159794681895,190.2,151.0,45.44728220279266,165.87,125.095,0.8627789675738433,10.781,1.977,8.41524500000002,8.472,8.371319499999933,8.425
598,0.13627482513693312,1.182,15.231574018664155,190.31,150.97,45.439758241804185,165.84,125.055,0.8663304446001514,10.812,1.977,8.414437500000014,8.47,8.369514166666606,8.424
599,0.2690707465828768,1.556,15.21271122210146,190.36,150.98,45.441632272866826,165.59,125.19,0.8402144245217513,10.391,1.992,8.418392666666676,8.468,8.372627000000012,8.422
600,0.1431705119087935,1.16,15.27493116221665,190.3,150.98,45.42657365874667,165.88,125.19,0.8423347463943084,10.352,1.977,8.420795833333376,8.47,8.374219666666626,8.422
601,0.10017494724978485,0.968,15.266728617610115,190.3,151.0,45.432719062224855,165.84,125.21,0.8480733050627259,10.617,1.977,8.421719666666679,8.47,8.375770499999966,8.425
602,0.11913976504853116,1.164,15.264161960288622,190.44,151.02,45.44606069939409,165.91,125.215,0.8492983780641441,10.484,1.992,8.425660833333358,8.48,8.380343333333343,8.432
603,0.10819931388610432,1.029,15.25526177960583,190.44,151.02,45.43741524343359,165.79,125.105,0.8419689042195158,10.117,1.969,8.428932166666685,8.484,8.382093500000018,8.436
604,0.1474958689453105,1.152,15.248817193834036,190.37,151.03,45.44150777788817,165.93,125.21,0.846656762406243,10.617,1.977,8.430153166666726,8.483,8.38291366666668,8.434
605,0.11187776319852433,1.02,15.251876048117929,190.34,151.03,45.47999665690848,166.0,125.28,0.8452093301364512,10.18,1.969,8.435773833333394,8.486,8.388306666666693,8.441
606,0.13324711654589985,1.134,15.254385425421605,190.36,151.04,45.468003856140605,166.09,125.215,0.8446097509050317,10.664,1.969,8.439787166666672,8.491,8.391491833333344,8.443
607,0.10382308398598832,0.959,15.247324593966606,190.38,151.03,45.47251371775163,166.32,125.205,0.846024956748316,10.539,1.977,8.442444000000036,8.497,8.394458000000029,8.445
608,0.08084177718143701,0.929,15.242117102874456,190.35,151.06,45.48652831812121,166.0,125.23,0.8429214228606908,10.43,1.969,8.44175483333335,8.497,8.392799333333338,8.446
609,0.058553609122264524,0.808,21.347894105041213,190.33,188.48,56.68356717125544,165.67,132.805,0.9271550294672048,10.531,0.797,8.441864666666678,8.492,8.39293950000007,8.441
610,0.053385229870832086,0.818,21.239005832699636,189.98,188.45,57.365151075846654,165.65,133.43,0.9265612150714216,10.234,0.781,8.449893166666719,8.499,8.40045100000003,8.449
611,0.04930193782648232,0.8,21.231374768748505,189.84,188.43,57.321291675221055,165.79,132.71,0.9292108088761697,10.625,0.805,8.450349333333346,8.506,8.400818000000028,8.457
612,0.050141187666079196,0.801,21.24479120183107,189.8,188.42,57.28369877744444,165.59,132.5,0.9274924878607768,10.445,0.805,8.44535883333338,8.5,8.394861999999996,8.447
613,0.05688640678436421,0.822,21.258392969897777,189.8,188.41,57.323268496112924,165.56,133.355,0.9292274995078655,10.391,0.805,8.439904833333355,8.492,8.391335000000046,8.449
614,0.05306307940065509,0.802,21.27626669934462,189.84,188.4,57.30959952053388,165.49,132.64499999999998,0.9259681024791755,10.336,0.82,8.437281000000027,8.491,8.388888833333393,8.439
615,0.050000844625634436,0.795,21.28374880114702,189.81,188.41,57.289265800221955,165.52,133.07,0.9281092819175607,10.531,0.805,8.432986833333345,8.483,8.386670000000002,8.439
616,0.05020100838566744,0.845,17.40640292565159,189.83,188.44,59.53812527886314,165.49,164.81,0.7285040422818669,10.508,0.766,8.433346333333377,8.487,8.386767833333359,8.436
617,0.056249934086590375,0.85,21.166974082378324,189.83,188.37,57.44389704907178,165.64,134.3,0.9237947599005467,9.969,0.797,8.42416766666669,8.483,8.378609499999992,8.436
618,0.0520496394968439,0.802,21.211359905870562,189.71,188.36,57.28211794412925,165.69,132.315,0.9298288702175008,10.562,0.805,8.423361666666679,8.476,8.377609499999984,8.429
619,0.04980212540560147,0.805,21.26103893478836,189.73,188.34,57.27984917040103,165.54,132.505,0.9295370695283063,10.367,0.805,8.419279833333327,8.472,8.374072166666636,8.423
620,0.05778343310364086,0.794,21.295317333048825,189.71,188.34,56.99227744217651,165.51,132.08499999999998,0.9250592310380962,10.32,0.8125,8.416849000000028,8.47,8.372457499999944,8.425
621,0.04998047924024685,0.802,17.48469749941977,189.77,188.37,59.20669006283302,165.51,164.75,0.7311062205114252,10.422,0.742,8.410264166666623,8.469,8.366924499999929,8.42
622,0.05289286421385935,0.821,21.22405961002616,189.77,188.36,57.14469979071836,165.56,132.91,0.9273887955248236,10.187,0.781,8.404469166666644,8.455,8.361346166666616,8.413
623,0.05620552227729298,0.803,21.273420278870276,189.77,188.36,57.02072787882665,165.62,132.095,0.9244012489942229,10.406,0.797,8.401946666666664,8.453,8.358572666666596,8.407
624,0.05446025607289617,0.821,21.316215707341527,189.73,188.34,57.01200551601098,165.54,131.965,0.9255847905964114,10.727,0.797,8.39979183333329,8.457,8.356568833333307,8.413
625,0.054755488851091765,0.827,21.318810252335684,189.74,188.36,57.00859446521163,165.57,132.36,0.9320392532121459,10.57,0.797,8.401693999999988,8.455,8.360178166666616,8.417
626,0.05471137416732316,0.807,21.30023904300635,189.71,188.34,56.99203392185636,165.59,132.325,0.928552259279784,10.789,0.797,8.398168166666665,8.454,8.356617166666597,8.408
627,0.055033064021488214,0.796,21.32862086042058,189.77,188.34,56.98922068739054,165.59,132.075,0.9274918219103107,10.695,0.805,8.396640166666659,8.443,8.354550499999968,8.405
628,0.05643474307542031,0.802,21.305388566933946,189.77,188.32,56.9943466484097,165.56,132.035,0.9288775912002106,10.281,0.82,8.393815999999989,8.445,8.351612666666595,8.399
629,0.0542370711506959,0.787,21.45309541476497,189.87,153.75,54.03594370079862,165.62,124.69,0.9543561701696719,10.312,1.703,8.395069499999991,8.451,8.352304999999946,8.405
630,0.052199906379118165,0.782,15.347454155009844,189.77,150.16,45.372114277269255,164.01,124.565,0.8157885898151049,10.133,1.867,8.398763166666646,8.448,8.355498666666612,8.408
631,0.05956849544614599,0.805,21.35519420562319,189.93,188.41,56.79293625264811,165.66,132.60000000000002,0.9334021645231703,9.992,0.828,8.398365000000014,8.453,8.353748499999918,8.408
632,0.05401553187385846,0.8,21.362063540080516,189.8,188.4,56.78494169739606,165.88,132.595,0.9413350299599732,10.422,0.828,8.400461333333302,8.452,8.355624499999967,8.405
633,0.05215828798618412,0.807,17.56078454704896,189.81,188.42,58.980655891294276,165.74,164.77,0.7429661839597757,10.375,0.75,8.400608499999992,8.452,8.35463116666662,8.411
634,0.05616745292748801,0.944,21.771057512132924,189.8,188.31,56.9656745329826,165.48,131.1,0.9840139980193059,16.047,0.781,8.395833666666642,8.453,8.350060833333284,8.405
635,0.05139718770472566,0.784,21.283191096377344,189.73,152.565,53.791173980166626,165.63,124.62,0.9523836420909955,10.352,1.5234999999999999,8.399634333333328,8.457,8.354014666666615,8.408
636,0.05123744161966729,0.773,15.274822169163885,189.79,150.2,45.37833701796994,165.62,124.59,0.8204935398170131,10.023,1.859,8.401915999999972,8.453,8.356819499999965,8.413
637,0.05859791891948823,0.798,21.271315292628742,189.82,188.4,56.773484831082015,165.77,132.54,0.9393240577535862,10.43,0.836,8.403625166666673,8.458,8.356398333333264,8.41
638,0.052499004564143775,0.795,21.272250597782815,189.77,188.39,56.80790260971028,165.64,132.0,0.9318707751707599,10.43,0.859,8.408293166666635,8.46,8.3619729999999,8.413
639,0.053961827374166285,0.795,21.262671527038165,189.75,188.32,56.796600255229706,165.65,132.08499999999998,0.9307274915041316,10.258,0.828,8.40556683333332,8.455,8.358873833333258,8.411
640,0.056789968876305545,0.8,21.28626161075317,189.71,188.32,56.6345967776981,165.79,131.995,0.9373395374327427,10.227,0.828,8.401888166666648,8.457,8.354279833333276,8.406
641,0.05246547425403267,0.802,21.237648842305962,189.73,188.31,56.64805657813175,165.69,132.425,0.9375031510955767,10.664,0.82,8.401419999999991,8.454,8.351135166666623,8.408
642,0.05399197209629834,0.8,21.24516202573142,189.66,188.31,56.62852998943444,165.81,132.45499999999998,0.9378659544430586,10.609,0.828,8.401642499999967,8.458,8.352277666666618,8.406
643,0.053640791038880455,0.771,15.27316791034171,189.77,150.17,45.20695376972183,165.63,124.49,0.82716524266126,10.391,1.891,8.405775333333276,8.457,8.357021999999944,8.41
644,0.058122165807823194,0.792,21.399868970555012,189.84,188.34,56.62163383313479,165.62,132.05,0.9340700043976405,10.375,0.836,8.403888666666631,8.455,8.355753333333297,8.408
645,0.05415322475543289,0.785,21.311190731089734,189.72,188.31,56.623801690929355,165.74,132.2,0.9275356088887511,10.187,0.836,8.40351833333332,8.46,8.355886999999962,8.418
646,0.053044262510762975,0.796,21.353927036318453,189.77,188.31,56.642494898123935,165.77,132.135,0.9296453585208914,10.336,0.828,8.403088499999997,8.45,8.355337166666596,8.406
647,0.05285370492495096,0.797,21.35149791420413,189.73,188.31,56.626548285615414,165.75,132.29,0.9348542112713202,10.539,0.836,8.399723166666652,8.454,8.352557833333277,8.405
648,0.05882962809029935,0.801,21.388586186929462,189.63,188.29,56.64030505416758,165.49,132.16,0.9290492890219608,10.289,0.82,8.396641000000011,8.45,8.34999766666665,8.406
649,0.053520058017247074,0.803,21.37380994084084,189.68,188.28,56.60296700143354,165.52,131.925,0.930955056265036,10.312,0.805,8.396759000000001,8.448,8.348942666666629,8.399
650,0.050104906894587235,0.796,21.34787458495554,189.85,188.4,56.6503707120545,165.72,132.25,0.9415450769938396,10.312,0.805,8.395145499999998,8.443,8.348832833333296,8.399
651,0.054395317491230354,0.785,21.251744766111116,189.8,188.41,57.32758314712559,165.63,132.415,0.9430877270721739,10.664,0.82,8.392621166666657,8.443,8.347154999999974,8.396
652,0.055298869534118084,0.796,21.253905611956533,189.77,188.4,57.292701488141496,165.69,132.05,0.9505196120203004,11.0,0.805,8.392263499999979,8.446,8.346252166666646,8.398
653,0.04712420180204887,0.781,21.249337731327078,189.83,188.41,57.32885786448042,165.65,132.43,0.9473469988263878,10.445,0.805,8.390066333333312,8.442,8.34565266666662,8.399
654,0.05099849338640913,0.785,21.240190223452615,189.83,188.4,57.30360881110262,165.65,132.495,0.9435714806080775,10.477,0.82,8.389377999999981,8.439,8.345480499999987,8.398
655,0.05286914610781502,0.782,21.250911145173806,189.88,188.39,57.27334574021834,165.65,132.66,0.9450087013429159,10.445,0.797,8.389066999999985,8.443,8.345261166666642,8.399
656,0.05700951204208678,0.779,15.469586486587424,189.82,150.24,45.789142585882445,163.67,124.56,0.8305678253610456,10.258,1.891,8.394730166666623,8.446,8.348003166666592,8.4
657,0.05465624211615621,0.788,21.273566142476827,189.98,188.48,57.29876319915288,165.67,132.53,0.943170316728125,10.398,0.805,8.392671499999995,8.443,8.348504666666628,8.399
658,0.051443598098410016,0.804,21.260967668962728,189.85,188.44,57.314093287934696,165.65,132.56,0.9446201375983266,10.734,0.805,8.394594666666638,8.451,8.34936649999997,8.405
659,0.05490226292764508,0.805,21.257478002757985,189.87,188.45,57.33951571311754,165.69,132.635,0.9476825430802495,10.891,0.797,8.394624500000017,8.445,8.351385999999922,8.408
660,0.05724354748627622,0.775,15.458520892537095,189.88,150.34,45.81050385857762,165.2,124.655,0.8306224121688738,10.609,1.891,8.399577833333321,8.453,8.351823999999953,8.4
661,0.05689809256779271,0.789,21.288235997134937,189.96,188.51,57.0799864459636,165.66,132.55,0.9488037949095489,10.773,0.82,8.395621666666655,8.446,8.349579666666624,8.398
662,0.05177987688009227,0.791,21.295085615966755,189.92,188.48,57.01698441065031,165.64,132.31,0.9436957567493739,10.648,0.82,8.403974999999969,8.457,8.357288499999935,8.411
663,0.05055863072950986,0.761,15.34773922844053,189.98,150.5,45.679155574889286,165.09,124.86,0.8253072074787817,10.398,1.891,8.407575333333316,8.465,8.358627833333237,8.417
664,0.05707996917795185,0.794,21.30212856014567,189.96,188.52,57.05072951377293,165.67,132.395,0.9463046230602717,10.516,0.82,8.404922166666676,8.457,8.35758949999993,8.407
665,0.04986493338931582,0.788,21.28455100584839,189.94,188.47,57.06275926995044,165.63,132.6,0.9439002549396756,10.398,0.82,8.403507333333335,8.458,8.355982499999948,8.412
666,0.052618765315016996,0.785,21.404740893712894,189.93,153.995,54.07703181101004,165.64,124.88,0.9687031088275578,10.641,1.719,8.405191666666676,8.453,8.356572333333242,8.408
667,0.0488306048099109,0.786,21.26933195213797,189.93,188.48,57.02917287305666,165.67,132.735,0.942834083215936,10.445,0.828,8.404404499999977,8.457,8.356527166666602,8.411
668,0.05048202398639254,0.788,21.267031374634346,189.88,188.48,57.0686809362607,165.65,132.45999999999998,0.9435891027879844,10.32,0.836,8.40410466666664,8.46,8.354876833333249,8.408
669,0.05328620092518838,0.782,21.337824650647466,189.91,188.48,57.06535409286884,165.64,132.64,0.9531388181538818,10.914,0.82,8.40506066666662,8.457,8.356663666666599,8.413
670,0.05180892752944625,0.783,21.35733422853454,189.85,188.44,57.02601301187784,165.73,132.015,0.952150830094606,10.406,0.8125,8.402254166666674,8.453,8.352578999999952,8.403
671,0.05205475984575158,0.794,21.380742137151984,189.88,188.44,56.807772930698256,165.9,132.53,0.9569302403589605,10.945,0.82,8.400591999999998,8.455,8.350680666666646,8.403
672,0.04857877288632602,0.8,17.572722474927964,189.84,188.51,59.03028900853289,165.63,164.84,0.7546141320869095,10.625,0.766,8.398366833333304,8.458,8.349079999999969,8.403
673,0.04941505008741004,0.893,22.1417925719753,189.94,188.45,57.01780636092688,165.64,131.055,0.9915381381467157,11.891,0.781,8.39364649999999,8.444,8.345276833333317,8.396
674,0.05275562197261554,0.759,15.324480187065546,189.85,150.26,45.3801315220087,166.01,124.51,0.8369062155794906,10.672,1.898,8.393909333333344,8.443,8.346483333333294,8.398
675,0.05828969150367173,0.792,21.224097003582198,189.91,188.5,56.80378820737667,165.74,132.41000000000003,0.9524697383057831,10.727,0.852,8.396338333333311,8.443,8.347925666666605,8.399
676,0.051046370300971984,0.779,21.23329791275114,189.91,188.48,56.81269673874659,165.85,132.595,0.949300245189832,10.32,0.82,8.398069333333318,8.449,8.349309666666656,8.398
677,0.05425869192781481,0.76,15.309723874190514,189.92,150.31,45.40926899640026,165.84,124.65,0.8362099403523361,10.398,1.914,8.401260333333292,8.452,8.353556333333316,8.405
678,0.05835516379244376,0.777,21.226722700942933,189.96,188.51,56.82622338182758,165.77,132.59,0.9559248184707835,10.5,0.82,8.405551166666628,8.465,8.357335999999961,8.417
679,0.05381338333526987,0.791,21.226892873117727,190.01,188.48,56.81227640133105,165.98,132.605,0.9517873797059843,10.562,0.82,8.404047166666649,8.462,8.356257166666564,8.406
